well_tag_number,drilling_method_code,date_added
123845,DUO_ROTARY,2021-12-13
123846,DUO_ROTARY,2021-12-13
123846,AIR_ROTARY,2021-12-13
123847,AIR_ROTARY,2021-12-13
123847,DUO_ROTARY,2021-12-13
123848,DUO_ROTARY,2021-12-13
123848,AIR_ROTARY,2021-12-13
123849,AIR_ROTARY,2021-12-13
123849,DUO_ROTARY,2021-12-13
123850,DUO_ROTARY,2021-12-13
123850,AIR_ROTARY,2021-12-13
123851,AIR_ROTARY,2021-12-13
123851,DUO_ROTARY,2021-12-13
123852,AIR_ROTARY,2021-12-13
123852,DUO_ROTARY,2021-12-13
123854,AIR_ROTARY,2021-12-13
123854,DUO_ROTARY,2021-12-13
123855,AIR_ROTARY,2021-12-13
123856,AIR_ROTARY,2021-12-13
123857,AIR_ROTARY,2021-12-13
123858,AIR_ROTARY,2021-12-13
123859,AIR_ROTARY,2021-12-13
123860,AIR_ROTARY,2021-12-13
123861,AIR_ROTARY,2021-12-13
123862,AIR_ROTARY,2021-12-13
123863,AIR_ROTARY,2021-12-13
123864,AIR_ROTARY,2021-12-13
123865,AIR_ROTARY,2021-12-13
123866,AIR_ROTARY,2021-12-13
123867,AIR_ROTARY,2021-12-13
123867,DUO_ROTARY,2021-12-13
123868,DUO_ROTARY,2021-12-13
123868,AIR_ROTARY,2021-12-13
123869,AIR_ROTARY,2021-12-13
123869,DUO_ROTARY,2021-12-13
123870,DUO_ROTARY,2021-12-13
123870,AIR_ROTARY,2021-12-13
123871,DUO_ROTARY,2021-12-13
123871,AIR_ROTARY,2021-12-13
123872,AIR_ROTARY,2021-12-13
123873,DUO_ROTARY,2021-12-13
123873,AIR_ROTARY,2021-12-13
123874,DUO_ROTARY,2021-12-13
123874,AIR_ROTARY,2021-12-13
123875,EXCAVATING,2021-12-13
123876,AIR_ROTARY,2021-12-13
123876,DUO_ROTARY,2021-12-13
123877,DUO_ROTARY,2021-12-13
123878,DUO_ROTARY,2021-12-13
123879,DUO_ROTARY,2021-12-13
123881,DUO_ROTARY,2021-12-13
123881,AIR_ROTARY,2021-12-13
123882,DUO_ROTARY,2021-12-13
123882,AIR_ROTARY,2021-12-13
123883,DUO_ROTARY,2021-12-13
123883,AIR_ROTARY,2021-12-13
123884,EXCAVATING,2021-12-13
123885,AIR_ROTARY,2021-12-13
123886,AIR_ROTARY,2021-12-13
123887,AIR_ROTARY,2021-12-13
123888,AIR_ROTARY,2021-12-13
123889,AIR_ROTARY,2021-12-13
123890,AIR_ROTARY,2021-12-13
123891,AIR_ROTARY,2021-12-13
123892,AIR_ROTARY,2021-12-13
123893,AIR_ROTARY,2021-12-13
123894,DUO_ROTARY,2021-12-13
123894,AIR_ROTARY,2021-12-13
123895,DUO_ROTARY,2021-12-13
123895,AIR_ROTARY,2021-12-13
123897,AIR_ROTARY,2021-12-13
123898,DUO_ROTARY,2021-12-13
123898,AIR_ROTARY,2021-12-13
123899,DUO_ROTARY,2021-12-13
123899,AIR_ROTARY,2021-12-13
123900,AIR_ROTARY,2021-12-13
123901,DUO_ROTARY,2021-12-13
123901,AIR_ROTARY,2021-12-13
123902,AIR_ROTARY,2021-12-13
123903,CABLE_TOOL,2021-12-13
123904,AIR_ROTARY,2021-12-13
123905,DUO_ROTARY,2021-12-13
123906,AIR_ROTARY,2021-12-13
123906,DUO_ROTARY,2021-12-13
123907,AIR_ROTARY,2021-12-13
123908,AIR_ROTARY,2021-12-13
123909,AIR_ROTARY,2021-12-13
123910,AIR_ROTARY,2021-12-13
123911,AIR_ROTARY,2021-12-13
123912,AIR_ROTARY,2021-12-13
123913,DUO_ROTARY,2021-12-13
123914,AIR_ROTARY,2021-12-13
123916,AIR_ROTARY,2021-12-13
123916,DUO_ROTARY,2021-12-13
123917,EXCAVATING,2021-12-13
123918,DUO_ROTARY,2021-12-13
123919,EXCAVATING,2021-12-13
123920,AIR_ROTARY,2021-12-13
123921,EXCAVATING,2021-12-13
123922,AIR_ROTARY,2021-12-13
123922,DUO_ROTARY,2021-12-13
123923,DUO_ROTARY,2021-12-13
123923,AIR_ROTARY,2021-12-13
123924,DUO_ROTARY,2021-12-13
123924,AIR_ROTARY,2021-12-13
123925,AIR_ROTARY,2021-12-13
123925,DUO_ROTARY,2021-12-13
123926,DUO_ROTARY,2021-12-13
123926,AIR_ROTARY,2021-12-13
123928,DUO_ROTARY,2021-12-13
123928,AIR_ROTARY,2021-12-13
123929,DUO_ROTARY,2021-12-13
123929,AIR_ROTARY,2021-12-13
123930,DUO_ROTARY,2021-12-13
123930,AIR_ROTARY,2021-12-13
123931,AIR_ROTARY,2021-12-13
123932,DUO_ROTARY,2021-12-13
123932,AIR_ROTARY,2021-12-13
123933,AIR_ROTARY,2021-12-13
123933,DUO_ROTARY,2021-12-13
123934,DUO_ROTARY,2021-12-13
123935,AIR_ROTARY,2021-12-13
123936,AIR_ROTARY,2021-12-13
123936,DUO_ROTARY,2021-12-13
123937,AIR_ROTARY,2021-12-13
123937,DUO_ROTARY,2021-12-13
123938,AIR_ROTARY,2021-12-13
123938,DUO_ROTARY,2021-12-13
123939,AIR_ROTARY,2021-12-13
123940,DUO_ROTARY,2021-12-13
123940,AIR_ROTARY,2021-12-13
123941,DUO_ROTARY,2021-12-13
123941,AIR_ROTARY,2021-12-13
123942,AIR_ROTARY,2021-12-13
123943,AIR_ROTARY,2021-12-13
123944,AIR_ROTARY,2021-12-13
123945,AIR_ROTARY,2021-12-13
123946,AIR_ROTARY,2021-12-13
123947,AIR_ROTARY,2021-12-13
123948,AIR_ROTARY,2021-12-13
123949,AIR_ROTARY,2021-12-13
123951,AIR_ROTARY,2021-12-13
123952,AUGER,2021-12-13
123953,AIR_ROTARY,2021-12-13
123954,AIR_ROTARY,2021-12-13
123955,AIR_ROTARY,2021-12-13
123957,AIR_ROTARY,2021-12-13
123958,AIR_ROTARY,2021-12-13
123959,AIR_ROTARY,2021-12-13
123961,AIR_ROTARY,2021-12-13
123962,AIR_ROTARY,2021-12-13
123963,AIR_ROTARY,2021-12-13
123964,AIR_ROTARY,2021-12-13
123966,DUO_ROTARY,2021-12-13
123967,AIR_ROTARY,2021-12-13
123970,DUO_ROTARY,2021-12-13
123971,EXCAVATING,2021-12-13
123972,DUO_ROTARY,2021-12-13
123974,DUO_ROTARY,2021-12-13
123975,EXCAVATING,2021-12-13
123976,DUO_ROTARY,2021-12-13
123978,DUO_ROTARY,2021-12-13
123979,AIR_ROTARY,2021-12-13
123980,AIR_ROTARY,2021-12-13
123981,AIR_ROTARY,2021-12-13
123982,DUO_ROTARY,2021-12-13
123983,AIR_ROTARY,2021-12-13
123984,AIR_ROTARY,2021-12-13
123985,DUO_ROTARY,2021-12-13
123986,DUO_ROTARY,2021-12-13
123987,DUO_ROTARY,2021-12-13
123988,AIR_ROTARY,2021-12-13
123989,DUO_ROTARY,2021-12-13
123990,DUO_ROTARY,2021-12-13
123991,DUO_ROTARY,2021-12-13
123992,DUO_ROTARY,2021-12-13
123993,EXCAVATING,2021-12-13
123994,DUO_ROTARY,2021-12-13
123995,DUO_ROTARY,2021-12-13
123996,DUO_ROTARY,2021-12-13
123997,AIR_ROTARY,2021-12-13
123998,DUO_ROTARY,2021-12-13
123999,AIR_ROTARY,2021-12-13
124000,DUO_ROTARY,2021-12-13
124001,DUO_ROTARY,2021-12-13
124003,AIR_ROTARY,2021-12-13
124004,AIR_ROTARY,2021-12-13
124005,AIR_ROTARY,2021-12-13
124006,AIR_ROTARY,2021-12-13
124007,DUO_ROTARY,2021-12-13
124009,AIR_ROTARY,2021-12-13
124010,AIR_ROTARY,2021-12-13
124011,AIR_ROTARY,2021-12-13
124012,AIR_ROTARY,2021-12-13
124013,DUO_ROTARY,2021-12-13
124015,DUO_ROTARY,2021-12-13
124016,DUO_ROTARY,2021-12-13
124017,DUO_ROTARY,2021-12-13
124018,AIR_ROTARY,2021-12-13
124019,OTHER,2021-12-13
124020,OTHER,2021-12-13
124021,OTHER,2021-12-13
124022,OTHER,2021-12-13
124023,OTHER,2021-12-13
124025,DRIVING,2021-12-13
124026,AIR_ROTARY,2021-12-13
124027,AIR_ROTARY,2021-12-13
124028,DUO_ROTARY,2021-12-13
124029,DUO_ROTARY,2021-12-13
124030,DUO_ROTARY,2021-12-13
124031,DUO_ROTARY,2021-12-13
124032,DUO_ROTARY,2021-12-13
124033,DUO_ROTARY,2021-12-13
124034,DUO_ROTARY,2021-12-13
124035,AIR_ROTARY,2021-12-13
124036,DUO_ROTARY,2021-12-13
124038,DUO_ROTARY,2021-12-13
124040,DUO_ROTARY,2021-12-13
124041,DUO_ROTARY,2021-12-13
124042,DUO_ROTARY,2021-12-13
124043,DUO_ROTARY,2021-12-13
124044,DUO_ROTARY,2021-12-13
124045,DUO_ROTARY,2021-12-13
124047,AIR_ROTARY,2021-12-13
124048,AIR_ROTARY,2021-12-13
124049,AIR_ROTARY,2021-12-13
124050,DUO_ROTARY,2021-12-13
124051,DUO_ROTARY,2021-12-13
124052,DUO_ROTARY,2021-12-13
124053,DUO_ROTARY,2021-12-13
124054,DUO_ROTARY,2021-12-13
124055,DUO_ROTARY,2021-12-13
124056,DUO_ROTARY,2021-12-13
124059,DUO_ROTARY,2021-12-13
124060,DUO_ROTARY,2021-12-13
124061,DUO_ROTARY,2021-12-13
124062,DUO_ROTARY,2021-12-13
124063,DUO_ROTARY,2021-12-13
124064,AIR_ROTARY,2021-12-13
124065,AIR_ROTARY,2021-12-13
124066,AIR_ROTARY,2021-12-13
124067,AIR_ROTARY,2021-12-13
124068,AIR_ROTARY,2021-12-13
124069,DUO_ROTARY,2021-12-13
124070,DUO_ROTARY,2021-12-13
124071,DUO_ROTARY,2021-12-13
124072,DUO_ROTARY,2021-12-13
124073,AIR_ROTARY,2021-12-13
124074,AIR_ROTARY,2021-12-13
124075,AIR_ROTARY,2021-12-13
124076,AIR_ROTARY,2021-12-13
124077,AIR_ROTARY,2021-12-13
124078,DUO_ROTARY,2021-12-13
124079,DUO_ROTARY,2021-12-13
124080,DUO_ROTARY,2021-12-13
124081,AIR_ROTARY,2021-12-13
124082,AIR_ROTARY,2021-12-13
124083,AIR_ROTARY,2021-12-13
124084,AIR_ROTARY,2021-12-13
124085,AIR_ROTARY,2021-12-13
124086,AIR_ROTARY,2021-12-13
124095,AIR_ROTARY,2021-12-13
124096,OTHER,2021-12-13
124097,OTHER,2021-12-13
124098,DUO_ROTARY,2021-12-13
124099,AIR_ROTARY,2021-12-13
124100,AIR_ROTARY,2021-12-13
124102,CABLE_TOOL,2021-12-13
124105,AUGER,2021-12-13
124107,CABLE_TOOL,2021-12-13
124109,AIR_ROTARY,2021-12-13
124111,AIR_ROTARY,2021-12-13
124112,DUO_ROTARY,2021-12-13
124113,DUO_ROTARY,2021-12-13
124115,DUO_ROTARY,2021-12-13
124116,DUO_ROTARY,2021-12-13
124117,DUO_ROTARY,2021-12-13
124118,DUO_ROTARY,2021-12-13
124119,DUO_ROTARY,2021-12-13
124120,DUO_ROTARY,2021-12-13
124121,DUO_ROTARY,2021-12-13
124122,DUO_ROTARY,2021-12-13
124123,DUO_ROTARY,2021-12-13
124124,AIR_ROTARY,2021-12-13
124125,AIR_ROTARY,2021-12-13
124126,AIR_ROTARY,2021-12-13
124127,AIR_ROTARY,2021-12-13
124128,AIR_ROTARY,2021-12-13
124129,AIR_ROTARY,2021-12-13
124130,AIR_ROTARY,2021-12-13
124131,AIR_ROTARY,2021-12-13
124132,AIR_ROTARY,2021-12-13
124134,DUO_ROTARY,2021-12-13
124135,OTHER,2021-12-13
124136,AIR_ROTARY,2021-12-13
124137,AIR_ROTARY,2021-12-13
124138,EXCAVATING,2021-12-13
124139,AIR_ROTARY,2021-12-13
124141,EXCAVATING,2021-12-13
124144,EXCAVATING,2021-12-13
124146,EXCAVATING,2021-12-13
124147,DUO_ROTARY,2021-12-13
124148,AIR_ROTARY,2021-12-13
124149,AIR_ROTARY,2021-12-13
124153,AIR_ROTARY,2021-12-13
124154,AIR_ROTARY,2021-12-13
124155,AIR_ROTARY,2021-12-13
124156,DUO_ROTARY,2021-12-13
124159,EXCAVATING,2021-12-13
124160,AIR_ROTARY,2021-12-13
124161,AIR_ROTARY,2021-12-13
124163,DRIVING,2021-12-13
124164,AIR_ROTARY,2021-12-13
124165,AIR_ROTARY,2021-12-13
124166,AIR_ROTARY,2021-12-13
124167,AIR_ROTARY,2021-12-13
124167,DRIVING,2021-12-13
124168,AIR_ROTARY,2021-12-13
124169,AIR_ROTARY,2021-12-13
124170,AIR_ROTARY,2021-12-13
124171,EXCAVATING,2021-12-13
124172,AIR_ROTARY,2021-12-13
124173,EXCAVATING,2021-12-13
124180,AIR_ROTARY,2021-12-13
124181,DUO_ROTARY,2021-12-13
124182,DUO_ROTARY,2021-12-13
124183,DUO_ROTARY,2021-12-13
124184,DUO_ROTARY,2021-12-13
124185,DUO_ROTARY,2021-12-13
124186,DUO_ROTARY,2021-12-13
124187,DUO_ROTARY,2021-12-13
124188,DUO_ROTARY,2021-12-13
124189,DUO_ROTARY,2021-12-13
124190,DUO_ROTARY,2021-12-13
124191,DUO_ROTARY,2021-12-13
124192,AIR_ROTARY,2021-12-13
124196,AIR_ROTARY,2021-12-13
124197,DUO_ROTARY,2021-12-13
124198,DUO_ROTARY,2021-12-13
124199,AIR_ROTARY,2021-12-13
124200,AIR_ROTARY,2021-12-13
124201,DUO_ROTARY,2021-12-13
124202,DUO_ROTARY,2021-12-13
124203,DUO_ROTARY,2021-12-13
124204,DUO_ROTARY,2021-12-13
124207,DUO_ROTARY,2021-12-13
124208,DUO_ROTARY,2021-12-13
124211,AIR_ROTARY,2021-12-13
124212,AIR_ROTARY,2021-12-13
124213,AIR_ROTARY,2021-12-13
124214,AIR_ROTARY,2021-12-13
124216,AIR_ROTARY,2021-12-13
124217,AIR_ROTARY,2021-12-13
124218,AIR_ROTARY,2021-12-13
124221,DUO_ROTARY,2021-12-13
124222,DUO_ROTARY,2021-12-13
124223,DUO_ROTARY,2021-12-13
124224,DUO_ROTARY,2021-12-13
124226,EXCAVATING,2021-12-13
124228,CABLE_TOOL,2021-12-13
124229,AIR_ROTARY,2021-12-13
124230,AIR_ROTARY,2021-12-13
124231,EXCAVATING,2021-12-13
124232,UNK,2021-12-13
124233,EXCAVATING,2021-12-13
124234,EXCAVATING,2021-12-13
124235,DUO_ROTARY,2021-12-13
124236,DUO_ROTARY,2021-12-13
124237,DUO_ROTARY,2021-12-13
124239,DUO_ROTARY,2021-12-13
124240,DUO_ROTARY,2021-12-13
124241,DUO_ROTARY,2021-12-13
124242,DUO_ROTARY,2021-12-13
124243,DUO_ROTARY,2021-12-13
124244,AIR_ROTARY,2021-12-13
124245,AIR_ROTARY,2021-12-13
124246,AIR_ROTARY,2021-12-13
124247,AIR_ROTARY,2021-12-13
124248,AIR_ROTARY,2021-12-13
124250,DUO_ROTARY,2021-12-13
124252,AIR_ROTARY,2021-12-13
124253,DRIVING,2021-12-13
124253,AIR_ROTARY,2021-12-13
124254,DUO_ROTARY,2021-12-13
124256,DUO_ROTARY,2021-12-13
124257,DUO_ROTARY,2021-12-13
124258,DUO_ROTARY,2021-12-13
124259,DUO_ROTARY,2021-12-13
124260,EXCAVATING,2021-12-13
124261,DUO_ROTARY,2021-12-13
124263,DUO_ROTARY,2021-12-13
124264,DUO_ROTARY,2021-12-13
124265,DUO_ROTARY,2021-12-13
124266,DUO_ROTARY,2021-12-13
124267,DUGOUT,2021-12-13
124267,EXCAVATING,2021-12-13
124268,AIR_ROTARY,2021-12-13
124269,AIR_ROTARY,2021-12-13
124270,AIR_ROTARY,2021-12-13
124271,DUO_ROTARY,2021-12-13
124273,DUO_ROTARY,2021-12-13
124274,AIR_ROTARY,2021-12-13
124280,AIR_ROTARY,2021-12-13
124281,EXCAVATING,2021-12-13
124283,AIR_ROTARY,2021-12-13
124284,AIR_ROTARY,2021-12-13
124286,AIR_ROTARY,2021-12-13
124287,AIR_ROTARY,2021-12-13
124290,AIR_ROTARY,2021-12-13
124291,AIR_ROTARY,2021-12-13
124292,AIR_ROTARY,2021-12-13
124293,AIR_ROTARY,2021-12-13
124294,AIR_ROTARY,2021-12-13
124295,AIR_ROTARY,2021-12-13
124296,DUO_ROTARY,2021-12-13
124297,OTHER,2021-12-13
124298,OTHER,2021-12-13
124299,OTHER,2021-12-13
124300,OTHER,2021-12-13
124301,OTHER,2021-12-13
124302,OTHER,2021-12-13
124303,OTHER,2021-12-13
124304,OTHER,2021-12-13
124305,OTHER,2021-12-13
124306,OTHER,2021-12-13
124307,OTHER,2021-12-13
124308,OTHER,2021-12-13
124309,OTHER,2021-12-13
124310,OTHER,2021-12-13
124311,OTHER,2021-12-13
124312,DUO_ROTARY,2021-12-13
124313,DUO_ROTARY,2021-12-13
124314,DUO_ROTARY,2021-12-13
124315,DUO_ROTARY,2021-12-13
124316,DUO_ROTARY,2021-12-13
124317,DUO_ROTARY,2021-12-13
124318,DUO_ROTARY,2021-12-13
124319,DUO_ROTARY,2021-12-13
124320,DUO_ROTARY,2021-12-13
124322,AIR_ROTARY,2021-12-13
124323,AIR_ROTARY,2021-12-13
124324,AIR_ROTARY,2021-12-13
124326,AIR_ROTARY,2021-12-13
124327,AIR_ROTARY,2021-12-13
124328,OTHER,2021-12-13
124329,AIR_ROTARY,2021-12-13
124330,EXCAVATING,2021-12-13
124331,EXCAVATING,2021-12-13
124333,AIR_ROTARY,2021-12-13
124334,AIR_ROTARY,2021-12-13
124335,AIR_ROTARY,2021-12-13
124336,AIR_ROTARY,2021-12-13
124337,AIR_ROTARY,2021-12-13
124338,AIR_ROTARY,2021-12-13
124339,AIR_ROTARY,2021-12-13
124340,AIR_ROTARY,2021-12-13
124341,DUO_ROTARY,2021-12-13
124342,DUO_ROTARY,2021-12-13
124343,AIR_ROTARY,2021-12-13
124344,AIR_ROTARY,2021-12-13
124345,DUO_ROTARY,2021-12-13
124346,AIR_ROTARY,2021-12-13
124347,DUO_ROTARY,2021-12-13
124348,DUO_ROTARY,2021-12-13
124350,AIR_ROTARY,2021-12-13
124352,AIR_ROTARY,2021-12-13
124353,AIR_ROTARY,2021-12-13
124354,EXCAVATING,2021-12-13
124355,AIR_ROTARY,2021-12-13
124356,AIR_ROTARY,2021-12-13
124357,AIR_ROTARY,2021-12-13
124358,AIR_ROTARY,2021-12-13
124359,CABLE_TOOL,2021-12-13
124360,AIR_ROTARY,2021-12-13
124362,CABLE_TOOL,2021-12-13
124363,CABLE_TOOL,2021-12-13
124364,CABLE_TOOL,2021-12-13
124365,CABLE_TOOL,2021-12-13
124367,CABLE_TOOL,2021-12-13
124368,EXCAVATING,2021-12-13
124369,AIR_ROTARY,2021-12-13
124370,AIR_ROTARY,2021-12-13
124370,DRIVING,2021-12-13
124371,AIR_ROTARY,2021-12-13
124372,DRIVING,2021-12-13
124372,AIR_ROTARY,2021-12-13
124373,AIR_ROTARY,2021-12-13
124373,DRIVING,2021-12-13
124375,AIR_ROTARY,2021-12-13
124376,DRIVING,2021-12-13
124376,AIR_ROTARY,2021-12-13
124377,AIR_ROTARY,2021-12-13
124377,DRIVING,2021-12-13
124378,AIR_ROTARY,2021-12-13
124378,DRIVING,2021-12-13
124379,DUO_ROTARY,2021-12-13
124380,DUO_ROTARY,2021-12-13
124381,DUO_ROTARY,2021-12-13
124382,OTHER,2021-12-13
124383,AIR_ROTARY,2021-12-13
124384,DUO_ROTARY,2021-12-13
124385,DUO_ROTARY,2021-12-13
124386,DUO_ROTARY,2021-12-13
124387,DUO_ROTARY,2021-12-13
124389,DUO_ROTARY,2021-12-13
124391,AIR_ROTARY,2021-12-13
124392,DUO_ROTARY,2021-12-13
124393,DUO_ROTARY,2021-12-13
124394,DUO_ROTARY,2021-12-13
124395,DUO_ROTARY,2021-12-13
124396,DUO_ROTARY,2021-12-13
124397,DUO_ROTARY,2021-12-13
124398,DUO_ROTARY,2021-12-13
124399,DUO_ROTARY,2021-12-13
124400,DUO_ROTARY,2021-12-13
124401,DUO_ROTARY,2021-12-13
124402,DUO_ROTARY,2021-12-13
124403,DUO_ROTARY,2021-12-13
124404,DUO_ROTARY,2021-12-13
124405,AIR_ROTARY,2021-12-13
124406,AIR_ROTARY,2021-12-13
124407,AIR_ROTARY,2021-12-13
124408,AIR_ROTARY,2021-12-13
124410,AIR_ROTARY,2021-12-13
124411,AIR_ROTARY,2021-12-13
124412,AIR_ROTARY,2021-12-13
124413,AIR_ROTARY,2021-12-13
124414,AIR_ROTARY,2021-12-13
124415,DUO_ROTARY,2021-12-13
124417,DUGOUT,2021-12-13
124417,EXCAVATING,2021-12-13
124418,DUO_ROTARY,2021-12-13
124419,DUO_ROTARY,2021-12-13
124420,AIR_ROTARY,2021-12-13
124421,AIR_ROTARY,2021-12-13
124422,AIR_ROTARY,2021-12-13
124423,AIR_ROTARY,2021-12-13
124424,AIR_ROTARY,2021-12-13
124425,AIR_ROTARY,2021-12-13
124426,AIR_ROTARY,2021-12-13
124427,AIR_ROTARY,2021-12-13
124428,DUO_ROTARY,2021-12-13
124429,DUO_ROTARY,2021-12-13
124430,DUO_ROTARY,2021-12-13
124431,DUO_ROTARY,2021-12-13
124432,AIR_ROTARY,2021-12-13
124432,DRIVING,2021-12-13
124433,AIR_ROTARY,2021-12-13
124434,DRIVING,2021-12-13
124434,AIR_ROTARY,2021-12-13
124435,AIR_ROTARY,2021-12-13
124435,DRIVING,2021-12-13
124436,DRIVING,2021-12-13
124436,AIR_ROTARY,2021-12-13
124437,DRIVING,2021-12-13
124437,AIR_ROTARY,2021-12-13
124438,DRIVING,2021-12-13
124438,AIR_ROTARY,2021-12-13
124438,JETTING,2021-12-13
124439,DRIVING,2021-12-13
124439,AIR_ROTARY,2021-12-13
124439,JETTING,2021-12-13
124440,DRIVING,2021-12-13
124440,AIR_ROTARY,2021-12-13
124442,AIR_ROTARY,2021-12-13
124443,DRIVING,2021-12-13
124443,AIR_ROTARY,2021-12-13
124444,DRIVING,2021-12-13
124444,AIR_ROTARY,2021-12-13
124445,DRIVING,2021-12-13
124445,AIR_ROTARY,2021-12-13
124446,AIR_ROTARY,2021-12-13
124447,AIR_ROTARY,2021-12-13
124448,DRIVING,2021-12-13
124448,AIR_ROTARY,2021-12-13
124449,AIR_ROTARY,2021-12-13
124450,DUO_ROTARY,2021-12-13
124451,DUO_ROTARY,2021-12-13
124452,DUO_ROTARY,2021-12-13
124453,DUO_ROTARY,2021-12-13
124454,DUO_ROTARY,2021-12-13
124455,DUO_ROTARY,2021-12-13
124456,AIR_ROTARY,2021-12-13
124456,DRIVING,2021-12-13
124457,AIR_ROTARY,2021-12-13
124458,AIR_ROTARY,2021-12-13
124458,DRIVING,2021-12-13
124459,DRIVING,2021-12-13
124459,AIR_ROTARY,2021-12-13
124460,DUO_ROTARY,2021-12-13
124461,DUO_ROTARY,2021-12-13
124462,DUO_ROTARY,2021-12-13
124463,AIR_ROTARY,2021-12-13
124463,DRIVING,2021-12-13
124464,DRIVING,2021-12-13
124464,AIR_ROTARY,2021-12-13
124465,AIR_ROTARY,2021-12-13
124466,DRIVING,2021-12-13
124466,AIR_ROTARY,2021-12-13
124467,AIR_ROTARY,2021-12-13
124467,DRIVING,2021-12-13
124468,DRIVING,2021-12-13
124468,AIR_ROTARY,2021-12-13
124469,DRIVING,2021-12-13
124469,AIR_ROTARY,2021-12-13
124470,AIR_ROTARY,2021-12-13
124470,DRIVING,2021-12-13
124471,AIR_ROTARY,2021-12-13
124471,DRIVING,2021-12-13
124472,DRIVING,2021-12-13
124472,AIR_ROTARY,2021-12-13
124473,DUO_ROTARY,2021-12-13
124475,AIR_ROTARY,2021-12-13
124476,AIR_ROTARY,2021-12-13
124477,DUO_ROTARY,2021-12-13
124478,DUO_ROTARY,2021-12-13
124481,DUO_ROTARY,2021-12-13
124482,DUO_ROTARY,2021-12-13
124483,DUO_ROTARY,2021-12-13
124484,DRIVING,2021-12-13
124484,AIR_ROTARY,2021-12-13
124490,DUO_ROTARY,2021-12-13
124491,UNK,2021-12-13
124494,DUO_ROTARY,2021-12-13
124495,AIR_ROTARY,2021-12-15
124496,AIR_ROTARY,2021-12-15
124497,AIR_ROTARY,2021-12-15
124498,AIR_ROTARY,2021-12-15
124499,AIR_ROTARY,2021-12-15
124500,DUO_ROTARY,2021-12-15
124501,DUO_ROTARY,2021-12-15
124502,DUO_ROTARY,2021-12-15
124503,DUO_ROTARY,2021-12-15
124504,DUO_ROTARY,2021-12-15
124505,DUO_ROTARY,2021-12-15
124507,DUO_ROTARY,2021-12-15
124508,DUO_ROTARY,2021-12-15
124509,DUO_ROTARY,2021-12-15
124511,DUO_ROTARY,2021-12-15
124512,DUO_ROTARY,2021-12-15
124513,DUO_ROTARY,2021-12-15
124514,DUO_ROTARY,2021-12-15
124515,AIR_ROTARY,2021-12-15
124516,AIR_ROTARY,2021-12-15
124517,AIR_ROTARY,2021-12-15
124518,AIR_ROTARY,2021-12-15
124520,AIR_ROTARY,2021-12-15
124521,AIR_ROTARY,2021-12-15
124522,MUD_ROTARY,2021-12-15
124523,MUD_ROTARY,2021-12-15
124524,AIR_ROTARY,2021-12-15
124525,MUD_ROTARY,2021-12-15
124526,MUD_ROTARY,2021-12-15
124527,AIR_ROTARY,2021-12-15
124529,AIR_ROTARY,2021-12-15
124529,DUO_ROTARY,2021-12-15
124529,OTHER,2021-12-15
23262,DUO_ROTARY,2021-12-16
124530,AIR_ROTARY,2021-12-16
124530,DUO_ROTARY,2021-12-16
124531,DUO_ROTARY,2021-12-16
124531,OTHER,2021-12-16
124531,AIR_ROTARY,2021-12-16
124534,DUO_ROTARY,2021-12-16
124534,AIR_ROTARY,2021-12-16
124534,OTHER,2021-12-16
124535,DUO_ROTARY,2021-12-16
124536,UNK,2021-12-16
124537,DUO_ROTARY,2021-12-16
124538,DUO_ROTARY,2021-12-16
124539,DUO_ROTARY,2021-12-16
124540,AIR_ROTARY,2021-12-16
124541,AIR_ROTARY,2021-12-17
124542,AIR_ROTARY,2021-12-17
124545,AIR_ROTARY,2021-12-17
124546,AIR_ROTARY,2021-12-17
124547,AIR_ROTARY,2021-12-18
124548,AIR_ROTARY,2021-12-18
124549,AIR_ROTARY,2021-12-18
124550,AIR_ROTARY,2021-12-18
124551,AIR_ROTARY,2021-12-18
124552,AIR_ROTARY,2021-12-18
124553,AIR_ROTARY,2021-12-18
124554,AIR_ROTARY,2021-12-18
124555,AIR_ROTARY,2021-12-18
65186,DUO_ROTARY,2021-12-20
124557,DUO_ROTARY,2021-12-20
124559,DUO_ROTARY,2021-12-20
124560,DUO_ROTARY,2021-12-20
124561,DUO_ROTARY,2021-12-20
124563,DUO_ROTARY,2021-12-20
124565,DUO_ROTARY,2021-12-20
124568,DUO_ROTARY,2021-12-20
81475,AIR_ROTARY,2021-12-22
124571,AIR_ROTARY,2021-12-22
124572,CABLE_TOOL,2021-12-22
124573,AIR_ROTARY,2021-12-22
124574,AIR_ROTARY,2021-12-23
77807,AIR_ROTARY,2022-01-03
124582,AIR_ROTARY,2022-01-04
124583,AIR_ROTARY,2022-01-04
124584,DUO_ROTARY,2022-01-05
124585,DUO_ROTARY,2022-01-05
33120,OTHER,2022-01-06
124593,AIR_ROTARY,2022-01-07
124594,AIR_ROTARY,2022-01-07
124597,AIR_ROTARY,2022-01-07
124598,AIR_ROTARY,2022-01-07
124599,AIR_ROTARY,2022-01-07
124600,AIR_ROTARY,2022-01-07
124601,AUGER,2022-01-07
124602,AUGER,2022-01-07
124603,AUGER,2022-01-07
124604,AIR_ROTARY,2022-01-07
124605,AUGER,2022-01-07
124606,AIR_ROTARY,2022-01-07
124607,AIR_ROTARY,2022-01-07
124608,AIR_ROTARY,2022-01-07
124609,AIR_ROTARY,2022-01-07
